"Venda_ID","Data da Venda","Quantidade","Preço Unitário","Cliente_ID","customer_name","Género","Idade","Cidade","Produto_ID","product_name","Categoria","Cor","Tamanho","Preço","Custo_Aquisição","Loja_ID","store_name","Região","store_city","Tipo"
15921,"2014-07-08 00:29:08",98,783.3,16,Joel Carvalho,F,49,Santa Cruz das Flores,40,Corrupti,Calçado,Rosa,"45",61.86,41.64,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15922,"2022-04-13 05:42:07",17,199.11,604,Cláudio da Costa,F,56,Olhão,968,Nihil,Roupas,Rosa,XL,93.93,16.06,1,Loja Borges S.A.,Centro,Leiria,Online
15923,"2019-09-19 07:20:19",58,591.01,66,Beatriz da Campos,M,56,Lourinhã,638,Beatae,Roupas,Azul,XS,78.83,13.86,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15924,"2024-11-13 12:20:08",79,320.43,985,Mário Loureiro,F,70,Portimão,689,Rem,Calçado,Amarelo,"36",31.87,15.39,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15925,"2014-01-01 13:56:38",99,427.22,573,Fabiana Gonçalves,M,24,Sobral de Monte Agraço,340,Debitis,Roupas,Amarelo,M,40.68,35.26,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15926,"2017-05-22 14:00:49",59,262.67,735,Isabela Monteiro,M,69,São Brás de Alportel,425,Molestias,Roupas,Laranja,L,88.72,10.02,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15927,"2018-12-17 21:45:17",31,724.06,439,Teresa Leite,F,54,Ponta Delgada,952,Id,Roupas,Vermelho,XL,55.14,24.73,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15928,"2017-09-07 13:34:00",24,796.96,139,Luís do Barros,M,32,Caminha,800,Nemo,Calçado,Branco,"43",25.12,22.6,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15929,"2015-10-24 11:07:29",1,785.84,560,Vitória-Constança Castro,F,49,Terras de Bouro,6,Voluptate,Roupas,Vermelho,M,32.23,19.21,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15930,"2014-10-20 02:39:43",80,783.07,864,Mia Rocha,F,21,Ribeira Grande,301,Aut,Calçado,Branco,"40",51.49,32.06,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15931,"2021-02-16 23:43:54",50,69.8,785,Ângela de Antunes,F,20,Ponta Delgada,453,Itaque,Calçado,Roxo,"37",83.64,39.23,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15932,"2014-06-29 21:53:47",43,868.24,783,Kelly do Amaral,M,35,Marco de Canaveses,231,Ea,Calçado,Roxo,"44",45.21,35.04,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15933,"2017-04-19 05:33:03",38,59.88,968,Pilar Almeida-Vaz,M,66,Braga,285,Autem,Roupas,Azul,S,48.39,14.13,1,Loja Borges S.A.,Centro,Leiria,Online
15934,"2016-08-24 03:50:34",58,925.97,762,Irina Nogueira,M,23,Vila Nova de Paiva,645,Voluptate,Calçado,Rosa,"38",94.44,39.23,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15935,"2016-08-19 16:04:55",11,286.11,303,Samuel do Cruz,F,64,Mogadouro,751,Voluptatum,Calçado,Branco,"38",94.31,40.71,1,Loja Borges S.A.,Centro,Leiria,Online
15936,"2017-10-20 23:38:54",25,207.89,874,Kyara Santos,F,35,Albufeira,151,Eos,Calçado,Rosa,"42",63.63,11.26,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15937,"2021-03-16 18:37:57",58,402.95,738,Duarte Anjos,F,44,Odemira,47,Ex,Calçado,Roxo,"44",75.8,23.22,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15938,"2019-07-11 03:42:23",64,580.09,111,Erica Matias-Cruz,F,35,Melgaço,260,Ea,Calçado,Amarelo,"42",36.74,14.28,1,Loja Borges S.A.,Centro,Leiria,Online
15939,"2021-12-26 01:22:20",35,795.24,17,Ângelo Teixeira,F,68,Vila do Bispo,712,Non,Roupas,Laranja,L,63.23,17.45,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15940,"2014-01-04 19:22:03",35,777.59,801,Bárbara Brito,M,29,Loulé,674,Earum,Calçado,Branco,"40",58.9,28.93,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15941,"2018-10-28 15:36:49",13,876.01,442,Rui Ferreira,F,68,Condeixa-a-Nova,520,Porro,Roupas,Cinzento,L,53.2,10.77,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15942,"2020-08-24 08:16:20",42,223.08,883,Alice de Amaral,F,22,Castro Verde,206,Modi,Roupas,Branco,L,22.59,43.0,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15943,"2020-07-07 19:37:15",83,252.91,974,Maria Tavares,F,46,Alcochete,737,Repellendus,Roupas,Laranja,XS,77.92,33.19,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15944,"2020-09-21 17:10:03",13,983.08,48,Nelson do Miranda,F,41,Funchal,516,Est,Calçado,Roxo,"36",53.97,29.05,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15945,"2017-10-21 21:25:01",83,50.28,129,Naiara Branco,M,31,Alvito,658,Eius,Roupas,Vermelho,XXL,71.97,30.59,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15946,"2019-12-31 14:44:32",26,410.95,605,Ivan Valente,F,24,Castro Marim,894,Molestias,Roupas,Cinzento,XS,46.26,21.91,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15947,"2014-03-28 14:35:35",10,636.95,76,Mia-Lúcia Carneiro,M,65,Mealhada,496,Nostrum,Calçado,Preto,"38",38.21,13.77,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15948,"2015-10-15 11:51:56",99,222.09,51,Bruna Cruz,M,18,Portimão,794,Neque,Roupas,Amarelo,S,44.15,11.83,1,Loja Borges S.A.,Centro,Leiria,Online
15949,"2018-11-07 23:28:42",41,563.49,801,Bárbara Brito,M,29,Loulé,472,Debitis,Calçado,Cinzento,"39",26.42,17.3,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15950,"2022-07-06 00:35:15",73,536.04,543,Íris Abreu,F,43,Paredes,991,Nam,Calçado,Verde,"36",57.42,41.48,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15951,"2017-07-04 06:42:00",27,45.95,744,Alice do Leite,M,32,Santiago do Cacém,136,Architecto,Calçado,Preto,"38",20.91,37.69,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15952,"2023-05-26 11:19:06",45,815.28,332,Ângelo Sá,M,60,Barcelos,693,Reiciendis,Calçado,Preto,"44",70.04,40.25,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15953,"2017-03-15 22:29:49",46,80.1,412,Denis Teixeira,F,32,Palmela,831,Occaecati,Calçado,Cinzento,"41",97.98,17.3,1,Loja Borges S.A.,Centro,Leiria,Online
15954,"2014-03-14 10:44:07",85,318.13,557,Rafaela Oliveira,F,27,Braga,40,Corrupti,Calçado,Rosa,"45",61.86,41.64,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15955,"2022-01-06 10:27:53",50,600.21,170,Kévim Campos,M,62,Barreiro,710,Assumenda,Roupas,Verde,S,94.16,12.07,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15956,"2015-02-25 22:41:42",5,910.67,598,Rui Assunção,M,44,Oliveira do Hospital,197,Maiores,Roupas,Laranja,M,86.48,37.54,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15957,"2017-05-10 22:45:17",29,169.64,809,Clara Machado,F,61,Funchal,366,Maiores,Calçado,Cinzento,"35",82.78,18.19,1,Loja Borges S.A.,Centro,Leiria,Online
15958,"2023-01-30 07:57:56",82,341.69,811,Diego Andrade,M,33,Portel,804,Error,Calçado,Roxo,"37",43.84,27.18,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15959,"2017-03-19 22:45:55",82,662.27,131,Nádia Branco,F,44,Vidigueira,619,Quasi,Roupas,Branco,XL,23.4,26.75,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15960,"2015-01-03 18:50:38",88,786.11,722,Bárbara-Alícia Faria,M,64,Alenquer,680,Natus,Calçado,Azul,"40",79.17,39.27,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15961,"2018-01-25 22:47:28",74,684.71,999,Joel Sousa,F,39,Viseu,65,Culpa,Calçado,Amarelo,"35",61.74,26.14,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15962,"2017-12-15 22:39:18",76,492.71,999,Joel Sousa,F,39,Viseu,549,Earum,Roupas,Cinzento,XXL,58.59,28.76,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15963,"2014-11-24 11:44:03",49,265.23,531,Iara Pinto,F,52,Redondo,299,Minima,Roupas,Laranja,M,48.94,26.08,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15964,"2024-11-23 03:40:28",85,31.61,465,Cláudio Branco,M,55,Guimarães,447,Rem,Calçado,Cinzento,"41",83.96,13.98,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15965,"2018-03-14 00:34:56",50,925.8,883,Alice de Amaral,F,22,Castro Verde,522,Id,Calçado,Amarelo,"43",90.73,46.19,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15966,"2020-07-25 08:04:39",13,786.18,274,Enzo do Rocha,F,51,Arraiolos,315,Possimus,Roupas,Cinzento,XS,39.16,34.07,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15967,"2022-05-27 06:44:32",47,429.56,697,Simão Gaspar,F,18,Mafra,386,In,Roupas,Laranja,S,37.56,39.22,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15968,"2014-11-15 22:35:01",37,823.37,554,Camila Moura,M,31,Oliveira do Bairro,586,Hic,Calçado,Laranja,"36",57.08,29.71,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15969,"2020-08-23 03:03:56",39,981.55,303,Samuel do Cruz,F,64,Mogadouro,373,Aperiam,Calçado,Verde,"43",86.89,37.51,1,Loja Borges S.A.,Centro,Leiria,Online
15970,"2022-11-06 07:25:21",16,398.72,47,Lucas Matias,M,40,Alcoutim,767,Dolorum,Calçado,Vermelho,"44",46.94,15.36,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15971,"2023-01-17 14:47:05",2,189.08,584,Daniel Machado,F,46,Barrancos,5,Deleniti,Roupas,Branco,M,74.78,10.63,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15972,"2022-07-29 20:04:43",30,38.45,169,Vítor Cardoso,M,52,Castro Marim,307,Deleniti,Calçado,Azul,"39",22.15,18.49,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15973,"2023-10-07 16:43:35",94,807.38,497,Mariana-Emma Monteiro,F,32,Vila Franca do Campo,8,Optio,Calçado,Vermelho,"35",86.41,37.93,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15974,"2017-11-04 14:03:17",98,43.47,544,Gustavo Lopes,M,24,Arcos de Valdevez,295,Odit,Roupas,Verde,M,39.37,40.03,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15975,"2019-11-06 15:04:57",59,738.93,457,Lúcia Lourenço,M,65,Viseu,121,Facere,Calçado,Roxo,"35",58.35,17.95,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15976,"2020-07-15 02:34:30",35,755.84,156,Mélanie Fernandes,M,52,Oliveira do Bairro,642,Culpa,Roupas,Vermelho,XXL,42.94,12.67,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15977,"2017-09-12 02:59:16",92,757.0,643,Fábio Faria,M,52,Monção,326,Similique,Roupas,Verde,L,42.12,49.04,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15978,"2016-06-25 06:23:27",41,116.01,193,Francisco Batista,M,64,Nelas,757,Nihil,Roupas,Azul,M,35.25,39.66,1,Loja Borges S.A.,Centro,Leiria,Online
15979,"2022-03-15 14:47:48",81,112.2,67,Petra do Pinto,M,41,Lajes do Pico,454,Hic,Calçado,Preto,"35",44.53,38.07,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15980,"2022-12-11 15:16:17",99,495.65,315,Nelson Moura,F,70,Lagos,732,Similique,Calçado,Laranja,"39",20.78,17.23,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15981,"2015-04-12 08:37:36",5,960.04,907,Violeta Tavares,F,58,Loures,927,Voluptate,Calçado,Amarelo,"37",25.3,32.64,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15982,"2022-03-19 15:26:11",96,761.59,186,Constança Borges,M,31,Braga,519,Repellat,Roupas,Cinzento,XS,20.87,29.23,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15983,"2019-07-03 11:20:14",5,269.15,597,Isaac do Sousa,M,42,Vieira do Minho,714,Esse,Calçado,Vermelho,"41",84.04,11.59,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15984,"2017-07-20 02:47:54",61,557.49,423,Ema Matos,F,24,Vila do Corvo,61,Distinctio,Calçado,Preto,"44",88.57,40.01,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15985,"2022-07-07 01:31:40",2,234.98,283,Bárbara Barros,M,26,Alcácer do Sal,287,Totam,Roupas,Laranja,L,61.67,38.62,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15986,"2019-04-08 00:52:59",6,872.06,816,Melissa Gomes,F,48,Vila do Porto,166,Asperiores,Calçado,Laranja,"36",93.45,30.74,1,Loja Borges S.A.,Centro,Leiria,Online
15987,"2019-07-29 05:39:53",74,688.71,384,Sara Pacheco,F,61,Loures,187,Omnis,Roupas,Cinzento,XXL,93.98,11.68,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15988,"2018-12-23 11:48:12",12,673.22,862,Luca Mendes,M,44,Lajes das Flores,187,Omnis,Roupas,Cinzento,XXL,93.98,11.68,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15989,"2015-08-14 05:34:22",65,980.63,396,Kévim Pinto-Vaz,F,48,Sobral de Monte Agraço,341,Suscipit,Roupas,Vermelho,XXL,84.84,26.49,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
15990,"2023-06-02 00:36:17",1,396.44,906,Gonçalo de Pacheco,M,37,Olhão,48,Voluptatibus,Roupas,Preto,XS,84.77,32.99,2,Loja Ramos Lda.,Algarve,Lagoa,Física
15991,"2019-08-13 16:32:24",76,567.21,782,Ana Figueiredo,M,49,Ponte de Lima,515,Voluptatem,Roupas,Cinzento,M,77.82,30.77,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15992,"2021-10-21 01:11:16",88,255.83,490,Cláudio Oliveira,M,62,Mealhada,738,Quibusdam,Calçado,Vermelho,"43",61.95,30.77,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15993,"2020-10-16 03:09:59",60,689.98,381,Isabel Loureiro,M,44,Vila do Porto,502,Excepturi,Roupas,Rosa,L,98.89,48.84,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15994,"2024-05-26 17:05:59",42,881.26,616,Clara Baptista,M,22,Caminha,695,Est,Roupas,Azul,XL,50.32,47.74,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15995,"2016-10-14 23:39:48",8,957.07,343,Margarida de Marques,F,29,Sousel,346,Totam,Calçado,Azul,"37",24.93,17.99,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15996,"2017-03-25 06:16:33",29,479.59,41,Lourenço Branco,M,24,Cascais,515,Voluptatem,Roupas,Cinzento,M,77.82,30.77,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
15997,"2015-08-27 15:04:15",97,655.32,560,Vitória-Constança Castro,F,49,Terras de Bouro,151,Eos,Calçado,Rosa,"42",63.63,11.26,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15998,"2019-07-10 11:04:36",92,768.26,911,Lara Ribeiro,F,46,Vila Franca do Campo,658,Eius,Roupas,Vermelho,XXL,71.97,30.59,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
15999,"2018-01-25 10:13:41",36,919.56,92,Débora Silva,M,65,Faro,151,Eos,Calçado,Rosa,"42",63.63,11.26,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16000,"2024-08-12 02:45:37",44,992.99,930,Tomás Nogueira,M,59,Vila do Corvo,187,Omnis,Roupas,Cinzento,XXL,93.98,11.68,1,Loja Borges S.A.,Centro,Leiria,Online
16001,"2015-09-21 19:31:16",5,654.48,30,Bruno Carvalho,F,32,Palmela,327,Consequuntur,Roupas,Amarelo,XXL,29.08,32.97,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16002,"2014-01-31 19:47:29",13,674.06,348,Larissa Leal-Oliveira,M,33,Olhão,639,Cum,Calçado,Verde,"41",97.32,10.07,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
16003,"2021-12-18 14:33:15",82,654.95,540,Victória Pacheco,F,26,Santa Cruz das Flores,808,Ipsum,Roupas,Amarelo,M,34.27,19.93,1,Loja Borges S.A.,Centro,Leiria,Online
16004,"2024-04-21 20:27:46",29,130.66,115,Joaquim Fonseca,M,39,Penacova,492,Error,Roupas,Vermelho,M,65.2,13.28,1,Loja Borges S.A.,Centro,Leiria,Online
16005,"2021-10-15 08:33:30",90,890.68,268,Isabel Figueiredo,F,65,Barcelos,60,Nulla,Calçado,Laranja,"43",80.08,14.56,2,Loja Ramos Lda.,Algarve,Lagoa,Física
16006,"2020-01-06 06:55:01",70,781.88,351,Rúben Monteiro,M,38,Vidigueira,830,Laboriosam,Roupas,Vermelho,M,92.36,22.77,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
16007,"2023-03-15 07:56:26",46,255.72,376,Isabela Coelho,M,25,Sines,434,Eveniet,Roupas,Azul,XXL,49.68,27.3,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16008,"2014-04-16 03:51:21",44,300.0,817,Jéssica Pinheiro,F,30,Castro Verde,279,Sit,Calçado,Roxo,"42",55.66,22.17,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16009,"2024-01-31 18:07:17",81,530.11,524,Fernando Branco,M,35,Almodôvar,251,Velit,Roupas,Roxo,XS,97.7,15.5,1,Loja Borges S.A.,Centro,Leiria,Online
16010,"2018-10-30 11:26:31",26,351.68,362,Sérgio de Morais,M,34,Machico,889,Natus,Calçado,Preto,"40",61.29,48.58,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16011,"2023-08-17 11:11:44",86,808.57,844,Lucas Borges-Leite,M,44,Ponte de Sor,795,Quidem,Roupas,Azul,S,26.88,33.74,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16012,"2023-02-07 14:51:29",37,487.87,418,Mauro Azevedo,F,60,Funchal,488,Iste,Calçado,Azul,"39",31.43,20.02,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16013,"2016-02-12 19:31:16",15,973.14,12,Irina Domingues,F,36,Portel,384,Quam,Roupas,Rosa,M,76.44,20.72,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
16014,"2015-02-18 07:33:05",6,923.47,982,André Amorim,F,23,Olhão,188,Totam,Calçado,Verde,"39",67.73,26.26,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16015,"2016-10-22 22:32:51",30,11.31,740,Benjamim Neto-Castro,F,28,Alcoutim,440,Sequi,Roupas,Rosa,XL,77.63,19.92,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16016,"2018-10-06 01:33:49",86,720.66,55,Bryan Monteiro-Faria,F,55,Braga,657,Inventore,Roupas,Preto,XS,61.08,10.86,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16017,"2015-02-21 11:54:34",99,896.33,604,Cláudio da Costa,F,56,Olhão,227,Alias,Roupas,Verde,XL,92.29,40.12,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16018,"2024-10-02 02:25:49",93,666.33,2,Henrique Batista,M,22,Ourique,907,Tempora,Calçado,Azul,"39",21.72,11.07,2,Loja Ramos Lda.,Algarve,Lagoa,Física
16019,"2022-02-18 04:26:14",81,304.26,417,Constança Batista-Esteves,F,68,Torres Vedras,125,Sapiente,Roupas,Vermelho,XL,84.66,45.78,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
16020,"2022-10-31 23:27:24",60,972.09,576,Miguel Correia,M,57,Montemor-o-Velho,31,Veritatis,Roupas,Verde,M,93.96,47.52,1,Loja Borges S.A.,Centro,Leiria,Online
16021,"2024-02-02 08:02:47",70,892.36,802,Yara Martins,M,43,Sertã,516,Est,Calçado,Roxo,"36",53.97,29.05,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16022,"2019-06-06 21:13:17",50,253.36,625,Sofia do Paiva,F,52,Santa Cruz das Flores,351,Illum,Calçado,Vermelho,"43",57.59,46.34,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16023,"2020-08-27 11:38:48",6,569.7,663,César Cardoso,F,27,Lagoa,134,Doloribus,Roupas,Verde,XXL,32.61,38.79,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16024,"2014-02-21 17:35:17",74,273.7,132,Álvaro Cunha,F,29,Lagos,845,Officia,Calçado,Verde,"38",76.62,30.98,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16025,"2023-09-15 17:42:06",59,422.48,270,Afonso Ramos,M,38,Loures,228,Facilis,Roupas,Amarelo,S,64.16,32.65,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
16026,"2018-06-19 08:19:35",63,804.55,257,Vasco Valente,F,46,Santa Cruz da Graciosa,616,Voluptatibus,Roupas,Vermelho,S,94.32,42.02,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16027,"2017-08-29 03:29:29",13,782.64,786,Bruna Pinheiro,M,58,Serpa,601,Porro,Calçado,Branco,"40",89.42,18.46,2,Loja Ramos Lda.,Algarve,Lagoa,Física
16028,"2015-09-03 23:15:59",64,876.73,140,Ema Azevedo,M,59,Setúbal,513,Magnam,Roupas,Roxo,XL,73.0,49.81,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
16029,"2016-05-03 21:44:22",51,987.86,429,Andreia de Antunes,M,31,Mirandela,499,Reprehenderit,Roupas,Azul,L,58.7,16.34,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16030,"2018-01-01 03:41:13",38,840.37,27,Fábio Morais,F,61,Tábua,719,Recusandae,Roupas,Laranja,S,99.6,28.11,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
16031,"2024-12-16 22:11:21",2,600.88,781,Teresa Ramos,F,22,Lourinhã,118,Corrupti,Roupas,Amarelo,M,21.18,14.45,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16032,"2018-09-27 18:35:24",52,162.33,664,Jéssica Alves,M,60,Porto,418,Optio,Roupas,Amarelo,XL,33.5,17.49,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
16033,"2016-11-26 08:30:37",67,383.18,960,Lúcia Oliveira,M,45,Porto,782,Provident,Roupas,Branco,S,32.59,31.37,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16034,"2015-01-14 09:30:08",46,832.07,10,Ivan Gonçalves,M,27,Trofa,487,Ipsa,Calçado,Vermelho,"38",55.84,15.74,1,Loja Borges S.A.,Centro,Leiria,Online
16035,"2018-01-21 21:02:09",38,332.43,807,Gil Garcia,F,53,Vila Real,856,Rem,Roupas,Verde,XS,81.38,49.88,1,Loja Borges S.A.,Centro,Leiria,Online
16036,"2016-01-09 19:41:34",71,922.21,423,Ema Matos,F,24,Vila do Corvo,601,Porro,Calçado,Branco,"40",89.42,18.46,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16037,"2021-12-09 02:49:01",36,275.36,964,Valentim Rocha,F,53,Alenquer,890,Et,Calçado,Roxo,"36",61.3,14.29,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16038,"2024-02-12 23:04:29",20,812.89,469,Matilde Moura-Henriques,F,52,Trofa,655,Quaerat,Roupas,Laranja,XS,27.36,20.63,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
16039,"2017-04-24 22:16:48",77,403.37,292,Lúcia Freitas,F,62,Azambuja,828,Iste,Roupas,Amarelo,XXL,91.64,40.63,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
16040,"2023-10-14 23:59:29",67,2.87,316,Renato Barros,F,24,Santiago do Cacém,833,Quia,Calçado,Verde,"43",95.62,31.7,1,Loja Borges S.A.,Centro,Leiria,Online
16041,"2019-05-15 21:22:47",38,501.51,908,Jorge Amaral,F,47,Tábua,877,Ut,Calçado,Azul,"43",70.98,42.28,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16042,"2019-06-21 05:36:52",45,770.84,848,Marcos Ferreira,M,60,Santa Maria da Feira,363,Quidem,Calçado,Preto,"41",32.57,39.95,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16043,"2016-01-15 22:54:13",90,822.89,247,Gonçalo Fonseca-Fonseca,F,43,Santa Cruz das Flores,891,Hic,Roupas,Laranja,XS,83.67,38.51,2,Loja Ramos Lda.,Algarve,Lagoa,Física
16044,"2024-08-25 07:59:16",21,328.36,528,Artur Mendes,M,40,Arraiolos,437,Sint,Calçado,Cinzento,"38",83.14,24.51,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
16045,"2015-08-22 22:15:10",92,265.87,951,Bárbara-Lia Sá,M,40,Amarante,192,Adipisci,Calçado,Laranja,"45",79.51,48.18,1,Loja Borges S.A.,Centro,Leiria,Online
16046,"2017-03-15 23:14:20",28,155.86,608,Filipa Silva,F,25,Vale de Cambra,301,Aut,Calçado,Branco,"40",51.49,32.06,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16047,"2018-04-19 09:02:52",21,796.13,475,Gaspar Borges,F,27,Lousada,351,Illum,Calçado,Vermelho,"43",57.59,46.34,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16048,"2017-09-12 08:49:32",20,296.32,508,Petra Campos,M,29,Cantanhede,389,Suscipit,Roupas,Branco,L,91.15,17.65,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16049,"2020-10-08 05:22:54",38,288.21,324,Ema Leal,F,42,Pombal,982,Quis,Calçado,Roxo,"39",71.31,37.22,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
16050,"2016-06-27 11:11:07",37,905.74,828,Naiara-Valentina Antunes,M,24,Lagoa,563,Odio,Calçado,Branco,"39",59.9,38.29,2,Loja Ramos Lda.,Algarve,Lagoa,Física
16051,"2015-03-29 07:33:41",66,181.71,552,Yasmin-Ariana Mota,F,46,Terras de Bouro,562,Ipsum,Calçado,Amarelo,"43",51.86,47.0,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
16052,"2019-11-17 22:36:01",99,996.87,746,Alice Lima,M,18,Guimarães,841,Tempora,Roupas,Roxo,S,33.17,42.86,1,Loja Borges S.A.,Centro,Leiria,Online
